source,text,created_at,retweet_count,is_retweet,id_str,"Sentiment - (1 for pos, -1 for neg)",text_cleaned
Twitter Web Client,"Those who believe in tight border security, stopping illegal immigration &amp;  SMART trade deals w/other countries should boycott @Macys.",7/1/15 16:59,1396,False,6.16e+17,-1,"Those who believe in tight border security, stopping illegal immigration &amp;  SMART trade deals w/other countries should boycott "
Twitter for Android,"I love the Mexican people, but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!",6/30/15 12:57,4151,False,6.16e+17,-1,"I love the Mexican people, but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!"
Twitter for Android,"We MUST have strong borders and stop illegal immigration. Without that we do not have a country. Also, Mexico is killing U.S. on trade. WIN!",6/30/15 12:35,1295,False,6.16e+17,-1,"We MUST have strong borders and stop illegal immigration. Without that we do not have a country. Also, Mexico is killing U.S. on trade. WIN!"
Twitter for BlackBerry,"A great article by @NolteNCspelling out the truth on Mexico, trade, the border &amp; illegals. Thank you @BreitbartNews http://t.co/oJnV2OXcEc",6/27/15 20:09,339,False,6.15e+17,-1,"A great article by  out the truth on Mexico, trade, the border &amp; illegals. Thank you  "
Twitter for Android,Only very stupid people think that the United States is making good trade deals with Mexico.Mexico is killing us at the border and at trade!,6/27/15 17:17,584,False,6.15e+17,-1,Only very stupid people think that the United States is making good trade deals with Mexico.Mexico is killing us at the border and at trade!
Twitter Web Client,Anyone who wants strong borders and good trade deals for the US should boycott @Univision.,6/26/15 14:07,716,False,6.14e+17,-1,Anyone who wants strong borders and good trade deals for the US should boycott 
Twitter Web Client,"I love Mexico but not the unfair trade deals that the US so stupidly makes with them. Really bad for US jobs, only good for Mexico.",6/25/15 14:27,1321,False,6.14e+17,-1,"I love Mexico but not the unfair trade deals that the US so stupidly makes with them. Really bad for US jobs, only good for Mexico."
Twitter Web Client,Univision wants to back out of signed @MissUniverse contract because I exposed the terrible trade deals that the U.S. makes with Mexico.,6/25/15 14:27,1055,False,6.14e+17,-1,Univision wants to back out of signed  contract because I exposed the terrible trade deals that the U.S. makes with Mexico.
Twitter Web Client,Mexican gov doesn't want me talking about terrible border situation &amp; horrible trade deals. Forcing Univision to get me to stop- no way!,6/25/15 14:26,1180,False,6.14e+17,-1,Mexican gov doesn't want me talking about terrible border situation &amp; horrible trade deals. Forcing Univision to get me to stop- no way!
Twitter for BlackBerry,"Via @BreitbartNews by @ASwoyer: ""Exclusive: Trump Slams Obamatrade, Stands Up For American Jobs""http://t.co/kE5pjagvtq",6/21/15 18:38,118,False,6.13e+17,-1,"Via  by  ""Exclusive: Trump Slams Obamatrade, Stands Up For American Jobs"""
Twitter for Android,"Who would you rather have negotiating for the U.S. against Putin, Iran, China, etc., Donald Trump or Hillary? Is there even a little doubt?",6/21/15 0:57,1270,False,6.12e+17,1,"Who would you rather have negotiating for the U.S. against Putin, Iran, China, etc., Donald Trump or Hillary? Is there even a little doubt?"
Twitter for Android,"@AndyBran: @JoeNBC  Mr. Trump nailed it! Wow: After Doubts, Economists Find China Kills U.S. Factory Jobs - http://t.co/bzYPJ5bWSo”",6/19/15 11:55,69,False,6.12e+17,-1,"   Mr. Trump nailed it! Wow: After Doubts, Economists Find China Kills U.S. Factory Jobs - "
Twitter Web Client,"Received a standing applause at #NCGOPcon when I said ""to have free trade be fair for the US we need really intelligent negotiators.""",6/6/15 23:46,48,False,6.07e+17,1,"Received a standing applause at NCGOPcon when I said ""to have free trade be fair for the US we need really intelligent negotiators."""
Twitter Web Client,China just hacked our federal government &amp; stole gov. workers’ information. Why do our leaders let China get away with this?! No respect.,6/5/15 20:10,184,False,6.07e+17,-1,China just hacked our federal government &amp; stole gov. workers’ information. Why do our leaders let China get away with this?! No respect.
Twitter Web Client,The Trans-Pacific Partnership will increase our trade deficits &amp; send even more jobs overseas. This is a bad deal. Time for smart trade!,6/3/15 15:50,213,False,6.06e+17,-1,The Trans-Pacific Partnership will increase our trade deficits &amp; send even more jobs overseas. This is a bad deal. Time for smart trade!
Twitter for Android,"@jsilva74366572:  @nicksibrodi vote for Trump unless u want to keep getting fucked by isis, china, lobbyists and everyone else",5/31/15 10:48,193,False,6.05e+17,-1,"   vote for Trump unless u want to keep getting fucked by isis, china, lobbyists and everyone else"
Twitter for Android,"@2014_vince: @njm4250 That means he can get the better of china..china control bush.obama.....Trump uses,controls china.never loses",5/27/15 4:45,12,False,6.03e+17,-1,"  That means he can get the better of china..china control bush.obama.....Trump uses,controls china.never loses"
Twitter for Android,@champforrest: @megynkelly  Bringing jobs back from China &amp; Asia is a winning issue. He'll capture the Reagan Democrats. Hope he runs.,5/21/15 5:52,21,False,6.01e+17,-1,   Bringing jobs back from China &amp; Asia is a winning issue. He'll capture the Reagan Democrats. Hope he runs.
Twitter Web Client,@iamgavinjame To make America great again we must #THINKBIG &amp; understand that it's #TimeToGetTough on China! @realDonaldTrump will do that!,5/20/2015 16:44,21,False,6.010659558553764e+17,-1, To make America great again we must THINKBIG &amp; understand that it's TimeToGetTough on China!  will do that!
Twitter Web Client,TPP does not stop Japan’s currency manipulation &amp; China has a backdoor to join. It must be stopped. We need to protect the American worker!,5/19/15 19:21,335,False,6.01e+17,-1,TPP does not stop Japan’s currency manipulation &amp; China has a backdoor to join. It must be stopped. We need to protect the American worker!
Twitter Web Client,Our debt finances China’s military. It's time to get tough – we hold all the cards. Let’s Make America Great Again! https://t.co/u25yI5T7E8,5/19/15 18:40,60,False,6.01e+17,-1,Our debt finances China’s military. It's time to get tough – we hold all the cards. Let’s Make America Great Again! 
Twitter Web Client,Needed: Leaders who negotiate smart trade deals.Only one knows The Art of The Deal. Let’s Make America Great Again! https://t.co/u25yI5T7E8,5/13/15 19:44,52,False,5.99e+17,1,Needed: Leaders who negotiate smart trade deals.Only one knows The Art of The Deal. Let’s Make America Great Again! 
Twitter Web Client,Donald Trump trademarked Reagan slogan &amp; would like to stop other Republicans from using it http://t.co/hAPdiolDbU via @businessinsider,5/13/15 17:59,24,False,5.99e+17,1,Donald Trump trademarked Reagan slogan &amp; would like to stop other Republicans from using it  via 
Twitter Web Client,Glad the Trans-Pacific Partnership failed in the Senate. Bad deal for American worker &amp; economy! We need SMART TRADE! http://t.co/YPz4io6WJJ,5/12/15 20:12,101,False,5.98e+17,-1,Glad the Trans-Pacific Partnership failed in the Senate. Bad deal for American worker &amp; economy! We need SMART TRADE! 
Twitter for Android,@cerrabella: @realDonaldTrump China to build military base in Africa next to critical choke oil transport- zerohedge http://t.co/DWbXc80gzv,5/12/2015 5:10,30,False,5.979922885356503e+17,-1,  China to build military base in Africa next to critical choke oil transport- zerohedge 
Twitter for Android,@DRUDGE_REPORT: Trump To Blast Trade Pact In Radio Ads... http://t.co/FAGNWXq4Xo,5/10/15 8:23,13,False,5.97e+17,-1, Trump To Blast Trade Pact In Radio Ads... 
Twitter for Android,@DRUDGE_REPORT: Trump To Blast Trade Pact In Radio Ads... http://t.co/FAGNWXq4Xo,5/8/15 3:16,15,False,5.97e+17,-1, Trump To Blast Trade Pact In Radio Ads... 
Twitter for Android,"@jrondatampier: If Obama isnt able to solve Baltimore´s issue, no chance to solve China´s &amp; OPEC´s abuses. The World asks for leadership!",5/7/2015 13:28,53,False,5.963054827567882e+17,-1," If Obama isnt able to solve Baltimore´s issue, no chance to solve China´s &amp; OPEC´s abuses. The World asks for leadership!"
Twitter Web Client,"Via @DailyCaller by @AlexPappas: “Donald Trump To Blast Obama Trade Pact In Radio Ads: ‘A Bad, Bad Deal’” http://t.co/K5dG5hCBuO.",5/6/15 19:51,13,False,5.96e+17,-1,"Via  by  “Donald Trump To Blast Obama Trade Pact In Radio Ads: ‘A Bad, Bad Deal’” "
Twitter Web Client,"Congress was elected last November to reign Obama in, not to give him ‘fast track’ authority for bad trade deals for the American worker!",5/4/15 18:15,99,False,5.95e+17,-1,"Congress was elected last November to reign Obama in, not to give him ‘fast track’ authority for bad trade deals for the American worker!"
Twitter for Android,"The best social program, by far, is a JOB! Our jobs are being taken away from us by China and many other countries - incompetent leader.",4/28/15 13:03,802,False,5.93e+17,-1,"The best social program, by far, is a JOB! Our jobs are being taken away from us by China and many other countries - incompetent leader."
Twitter for Android,.@PennyPritzker Really important to cover currency manipulation in trade agreements - that's where China and others are beating us. Best!,4/25/15 15:20,23,False,5.92e+17,-1,. Really important to cover currency manipulation in trade agreements - that's where China and others are beating us. Best!
Twitter for Android,How do you take care of our people if you don't make anything? We don't make anything. We are rapidly losing our manufacturing to China etc.,4/25/15 10:00,144,False,5.92e+17,-1,How do you take care of our people if you don't make anything? We don't make anything. We are rapidly losing our manufacturing to China etc.
Twitter for Android,@rightjj: @realDonaldTrump: I've to say that you're making sense in a lot of things especially on China! Nobody else dares to raise it!,4/23/15 13:08,12,False,5.91e+17,-1,  I've to say that you're making sense in a lot of things especially on China! Nobody else dares to raise it!
